"","Web.URL","Snippet","Lead.Paragraph","Abstract","Publish.Date","Doc.Type","Material.Type","id","Word.Count","Headline.Main","Headline.Kicker","URI","Content.Kicker","Print.Headline","Headline.Name","SEO","Headline.Sub"
"68","https://thelede.blogs.nytimes.com/2012/12/21/updates-on-connecticut-shooting-aftermath-3/","Live updates from Connecticut and around the world in the aftermath of the second deadliest mass shooting in the United States....",NA,"Live updates from Connecticut and around the world in the aftermath of the second deadliest mass shooting in the United States.","2012-12-21T08:32:06Z","blogpost","Blog","50d4675400315214fbb80a85",6447,"Updates on Connecticut Shooting Aftermath","The Lede",NA,NA,NA,NA,NA,NA
"69","https://www.nytimes.com/2012/12/21/us/gaps-in-fbi-data-undercut-background-checks-for-guns.html","Significant gaps in the F.B.I.’s database of criminal and mental health records allow thousands of people to buy firearms every year who should be barred from doing so....","Significant gaps in the F.B.I.’s database of criminal and mental health records allow thousands of people to buy firearms every year who should be barred from doing so.","Significant gaps in Federal Bureau of Investigation's database of criminal and mental health records allow thousands of people to buy firearms every year who should be barred from doing so; many states have not fully provided federal authorities with  records of people ruled mentally ill; while flaws do not appear to be factor in Newtown, Conn, massacre, they have been linked to other past mass shootings.","2012-12-21T00:00:00Z","article","News","50d3d49900315214fbb80989",1586,"Gaps in F.B.I. Data Undercut Background Checks for Guns",NA,NA,NA,"Gaps in F.B.I. Data Undercut Background Checks for Guns",NA,NA,NA
"70","https://www.nytimes.com/2012/12/21/nyregion/police-dept-to-use-internet-to-try-to-stop-shootings.html","Intelligence officials with the New York police are examining ways to identify potential gunmen before they strike, in ways similar to those used to spot terrorists’ chatter online....","Intelligence officials with the New York police are examining ways to identify potential gunmen before they strike, in ways similar to those used to spot terrorists’ chatter online.","Top intelligence officials in the New York Police Department meet to examine ways to search the Internet to identify potential mass-casualty gunmen before they strike; officials say there are plans to send officers to Newtown, Conn and to scenes of other mass shootings to collect information; potential tactics include creating an algorithm that would search online in technique similar to that used to spot terrorist chatter.","2012-12-21T00:00:00Z","article","News","50d3a5f300315214fbb80904",260,"Police Dept. to Use Internet to Try to Stop Mass Shootings",NA,NA,NA,"Police Dept. To Use Internet To Try to Stop Mass Shootings",NA,"Police Dept. to Use Internet to Try to Stop Shootings",NA
"71","https://www.nytimes.com/2012/12/22/nyregion/gun-shop-owners-report-spike-in-sales-as-enthusiasts-fear-possible-new-laws.html","With gun-control legislation getting more serious discussion after the mass shooting in Connecticut, some dealers report they’ve run out of some models as consumers stock up on weapons and ammunition....","With gun-control legislation getting more serious discussion after the mass shooting in Connecticut, some dealers report they’ve run out of some models as consumers stock up on weapons and ammunition.","Firearms dealers report that gun sales have been increasing over past five years, with marked increases after mass shootings like that in Aurora, Colo, and Newtown, Conn; some retailers are selling out as people fear tightening of gun-control legislation in wake of such incidents.","2012-12-22T00:00:00Z","article","News","50d5172b00315214fbb80ce2",793,"Shop Owners Report Rise in Firearm Sales as Buyers Fear Possible New Laws",NA,NA,NA,"Shop Owners Report Rise in Firearm Sales as Buyers Fear Possible New Laws",NA,"Gun Shop Owners Report Spike in Sales as Enthusiasts Fear Possible New Laws",NA
"72","https://www.nytimes.com/2012/12/22/us/nra-calls-for-armed-guards-at-schools.html","After a weeklong silence, the National Rifle Association implicated violent video games, the news media and lax law enforcement — not guns — in a rash of mass shootings....","After a weeklong silence, the National Rifle Association implicated violent video games, the news media and lax law enforcement — not guns — in a rash of mass shootings.","National Rifle Assn breaks weeklong silence after Newtown, Conn, school shooting,  proposing arming security officers at every school in country; blames violent video games, news media and lax law enforcement, not guns, as culprits in rash of mass shootings.","2012-12-22T00:00:00Z","article","News","50d4951d00315214fbb80b21",1319,"N.R.A. Envisions ‘a Good Guy With a Gun’ in Every School",NA,NA,NA,"N.R.A. Envisions ‘a Good Guy With a Gun’ in Every School",NA,"N.R.A. Calls for Armed Guards at Schools",NA
"73","https://www.nytimes.com/2012/12/26/opinion/our-failed-approach-to-schizophrenia.html","The link to violence is real, but treatment and awareness are weak....","The link to violence is real, but treatment and awareness are weak.","Op-Ed article by mental health professional Paul Steinberg uses backdrop of mass shootings to assert that society, in its concern for rights of people with mental illness, has come to neglect rights of ordinary Americans to be safe from fear of being shot; charges that too many people with acute schizophrenia have gone untreated, out of concern for their privacy and civil liberties, for too long.","2012-12-26T00:00:00Z","article","Op-Ed","50da3a1800315214fbb8127f",919,"Our Failed Approach to Schizophrenia","Op-Ed Contributor",NA,"Op-Ed Contributor","Our Failed Approach To Schizophrenia",NA,"Our Failed Approach to Schizophrenia",NA
"74","https://www.nytimes.com/2012/12/28/us/lawmakers-consider-ways-to-put-more-guns-in-texas-schools.html","In the wake of the latest mass shooting at an American school, some Texas legislators are giving serious thought to increasing access to guns for teachers and other school personnel....","In the wake of the latest mass shooting at an American school, some Texas legislators are giving serious thought to increasing access to guns for teachers and other school personnel.",NA,"2012-12-28T00:00:00Z","article","News","50dce8f900315214fbb816a7",592,"Lawmakers Look to Boost Guns in School",NA,NA,"The Texas Tribune","Lawmakers Look to Boost Guns in School",NA,"Lawmakers Consider Ways to Put More Guns in Texas Schools",NA
"75","https://www.nytimes.com/2013/01/03/us/colorado-kin-of-slaying-victims-criticize-theater.html","Relatives of most of the people killed in an Aurora movie theater rejected an invitation on Wednesday to attend its reopening this month, calling it a “disgusting offer.”...","Relatives of most of the people killed in an Aurora movie theater rejected an invitation on Wednesday to attend its reopening this month, calling it a “disgusting offer.”","Relatives of most of the people killed in mass shooting at Aurora, Colo, movie theater reject invitation to attend its reopening, calling it a 'disgusting offer.'","2013-01-03T00:00:00Z","article","Brief","50e506f600315214fbb8226c",187,"Colorado: Kin of Slaying Victims Criticize Theater",NA,NA,"National Briefing | Rockies","Colorado: Kin of Slaying Victims Criticize Theater",NA,"Colorado: Kin of Slaying Victims Criticize Theater",NA
"76","https://www.nytimes.com/2013/01/05/nyregion/giffords-shot-in-tucson-visits-families-of-newtown-victims.html","Former Representative Gabrielle Giffords of Arizona, who survived a mass shooting in Tucson, met with relatives of those killed in the Connecticut school massacre....","Former Representative Gabrielle Giffords of Arizona, who survived a mass shooting in Tucson, met with relatives of those killed in the Connecticut school massacre.","Former Rep Gabrielle Giffords of Arizona, who survived a mass shooting in Tucson, meets with relatives of those killed in the Newtown, Conn, school massacre.","2013-01-05T00:00:00Z","article","News","50e78fab00315214fbb82889",186,"Giffords Sees Victims’ Kin in Newtown",NA,NA,NA,"Giffords Sees Victims’ Kin In Newtown",NA,"Giffords, Shot in Tucson, Visits Families of Newtown Victims",NA
"77","https://www.nytimes.com/2013/01/10/nyregion/new-york-nears-gun-control-tightening-laws.html","The dash to put new gun controls in place made New York the first flash point in the battles over firearm restrictions that are expected to consume several state capitals this year....","The dash to put new gun controls in place made New York the first flash point in the battles over firearm restrictions that are expected to consume several state capitals this year.","New York State is nearing agreement on proposal to put some of nation's strictest gun-control laws into effect, including what Gov Andrew M Cuomo vows would be an ironclad ban on assault weapons and large-capacity magazines; Cuomo also endorses new measures to keep guns out of the hands of criminals and the mentally ill in wake of the recent mass shootings in Newtown, Conn.","2013-01-10T00:00:00Z","article","News","50ee2c2400315214fbb835ce",1106,"New York Is Moving Quickly to Enact Tough Curbs on Guns",NA,NA,NA,"New York Nears Law Tightening Limits on Guns",NA,"New York Nears Gun Control Tightening Laws",NA
"78","https://www.nytimes.com/2013/01/11/us/colorado-suspect-in-aurora-massacre-will-face-trial.html","After a three-day hearing, Judge William Sylvester ruled Thursday that there is enough evidence for James E. Holmes to face trial on charges that he killed 12 people and wounded 70 in an Aurora movie theater last summer....","After a three-day hearing, Judge William Sylvester ruled Thursday that there is enough evidence for James E. Holmes to face trial on charges that he killed 12 people and wounded 70 in an Aurora movie theater last summer.","Colorado Judge William Sylvester rules that there is enough evidence for mass shooting suspect James E Holmes to face trial on charges that he killed 12 people and wounded 70 others in an Aurora movie theater in July 2012.","2013-01-11T00:00:00Z","article","Brief","50efa95400315214fbb839de",61,"Colorado: Suspect in Aurora Massacre Will Face Trial",NA,NA,"National Briefing | Rockies","Colorado: Suspect In Aurora Massacre Will Face Trial",NA,NA,NA
"79","https://www.nytimes.com/2013/01/16/us/politics/obama-gun-proposal-to-look-beyond-mass-shootings.html","Some of the proposals that President Obama is expected to make on Wednesday will be intended not only to prevent mass shootings, but also to curb everyday gun violence....","Some of the proposals that President Obama is expected to make on Wednesday will be intended not only to prevent mass shootings, but also to curb everyday gun violence.","Some gun control proposals that Pres Obama is expected to make are intended not only to prevent mass shootings, but also to curb everyday gun violence; comprehensive plan includes banning high-capacity magazines like those used in Newtown, Conn, shooting and extended background checks; vast majority of gun murders in United States are committed with handguns.","2013-01-16T00:00:00Z","article","News","50f614b800315214fbb85299",1186,"Obama Gun Proposal to Look Beyond Mass Shootings",NA,NA,NA,"Obama Proposal To Look Beyond Mass Shootings",NA,"Obama Gun Proposal to Look Beyond Mass Shootings",NA
"80","https://www.nytimes.com/2013/01/16/nyregion/tougher-gun-law-in-new-york.html","The measure, which expands New York’s ban on assault weapons, was passed by the Legislature a month after the school massacre in Newtown, Conn....","The measure, which expands New York’s ban on assault weapons, was passed by the Legislature a month after the school massacre in Newtown, Conn.","Gov Andrew M Cuomo signs into law sweeping package of gun-control measures, significantly expanding ban on assault weapons and making New York the first state to change its laws in response to the Newtown, CT, mass shooting.","2013-01-16T00:00:00Z","article","News","50f5ae8c00315214fbb8516f",644,"Sweeping Limits on Guns Become Law in New York",NA,NA,NA,"Sweeping Limits on Guns Become Law in New York",NA,"Tougher Gun Law in New York",NA
"81","https://www.nytimes.com/2013/01/19/opinion/nocera-investing-in-guns.html","In spite of Newtown and all the other mass shootings, a look at one Cerberus investment fund would suggest that it’s still all about making money, not saving lives....","In spite of Newtown and all the other mass shootings, a look at one Cerberus investment fund would suggest that it’s still all about making money, not saving lives.","Joe Nocera Op-Ed column points out many investors, drawn by choice profits, are continuing to invest in funds that pour money into the gun industry, though they often stay quiet about it; cites Cerberus Capital Management, which bought Bushmaster Firearms, as one such case.","2013-01-19T00:00:00Z","article","Op-Ed","50fa544700315214fbb85e5a",807,"Investing in Guns","Op-Ed Columnist",NA,"Joe Nocera","Investing In Guns",NA,"Investing in Guns",NA
"82","https://www.nytimes.com/2013/01/19/us/six-months-after-carnage-a-theater-reopens.html","In remembrance and defiance, hundreds went to the movie theater in Aurora, Colo., on Thursday where a gunman killed 12 people....","In remembrance and defiance, hundreds went to the movie theater in Aurora, Colo., on Thursday where a gunman killed 12 people.","Hundreds attend ceremonial reopening of movie theater in Aurora, Colo, that had been site of mass shooting in July 2012, after space is remodeled; some families touched by massacre say it is too soon, or simply insensitive, to open for regular business in building where their loved ones had been killed.","2013-01-19T00:00:00Z","article","News","50f96cf300315214fbb85c41",770,"A Scene of Carnage Is a Movie Theater Again ",NA,NA,NA,"A Scene of Carnage Is a Movie Theater Again",NA,NA,NA
"83","https://www.nytimes.com/2013/01/23/us/shooting-reported-at-college-in-houston.html","The gunfire at the North Harris campus of Lone Star College initially raised fears that another mass shooting was in progress....","The gunfire at the North Harris campus of Lone Star College initially raised fears that another mass shooting was in progress.","Dispute between two men at Lone Star College in Houston devolves into a shooting that leaves four people hospitalized; incident touched off fears that campus was site of another mass shooting, but authorities say shooting focused on argument between two men, at least one of whom may have been a student or former student at the community college.","2013-01-23T00:00:00Z","article","News","50fef2ff00315214fbb8677f",729,"4 in Hospital After Shooting at Houston College Campus",NA,NA,NA,"4 in Hospital After Shooting At Houston College Campus",NA,"4 Hospitalized in Shooting at Lone Star College",NA
"84","https://www.nytimes.com/2013/01/24/nyregion/cuomo-used-all-his-means-to-pass-gun-control-package.html","The weeks between the mass shooting in Connecticut and the passage of a gun bill despite a divided Legislature illustrates Gov. Andrew M. Cuomo’s classic formula, honed over years in public life....","The weeks between the mass shooting in Connecticut and the passage of a gun bill despite a divided Legislature illustrates Gov. Andrew M. Cuomo’s classic formula, honed over years in public life.","New York Gov Andrew M Cuomo's quick passage of gun control package through a divided Legislature in wake of the mass shooting in Connecticut illustrates his finely honed formula--eggs are broken and speed counts to get results.","2013-01-24T00:00:00Z","article","News","5100eb2600315214fbb86ab7",1580,"Intent on Being First, Cuomo Used All Means to Enact Gun Limits",NA,NA,NA,"Intent on Being First, Cuomo Used All Means To Enact Gun Limits",NA,"Cuomo Used All His Means to Pass Gun Control Package",NA
"85","https://www.nytimes.com/2013/01/29/nyregion/horrors-of-newtown-shooting-scene-are-slow-to-fade.html","For the first police officers to arrive at Sandy Hook Elementary School on Dec. 14, no training could prepare them for what they found inside those two classrooms....","For the first police officers to arrive at Sandy Hook Elementary School on Dec. 14, no training could prepare them for what they found inside those two classrooms.","Several Newtown, Conn, police officers share their accounts of being first to arrive on scene at mass shooting at Sandy Hook Elementary School in Dec 2012; say no training could prepare them for horror they found and deep stress of its lingering effects.","2013-01-29T00:00:00Z","article","News","5107844300315214fbb879f8",1636,"Reliving Horror and Faint Hope at Massacre Site",NA,NA,NA,"Reliving Horror and Faint Hope at Massacre Site",NA,"Horrors of Newtown Shooting Scene Are Slow to Fade",NA
"86","https://thelede.blogs.nytimes.com/2013/02/01/police-video-of-shootings-at-south-africas-marikana-mine-raises-questions/","Video recorded by South African police officers during the mass shooting at the Marikana mine has raised new questions about the official account....",NA,"Video recorded by South African police officers during the mass shooting at the Marikana mine has raised new questions about the official account.","2013-02-01T18:41:43Z","blogpost","Blog","510c563e00315214fbb88b23",488,"Police Video of Shootings at South African Mine Raises Questions","The Lede",NA,NA,NA,NA,NA,NA
"87","https://www.nytimes.com/2013/02/06/us/colorado-gun-control-proposals-face-fight.html","The measures proposed by Democrats would require background checks for private gun sales and limit some kinds of ammunition....","The measures proposed by Democrats would require background checks for private gun sales and limit some kinds of ammunition.","Democratic lawmakers in Colorado, state haunted by two of the country's worst mass shootings, unveil a broad package of gun-control measures; proposal stops short of a ban on assault rifles.","2013-02-06T00:00:00Z","article","News","5111bb3e00315214fbb896bd",527,"Colorado Gun Control Proposals Face Fight",NA,NA,NA,"Lines Form for Colorado Debate On New Laws to Regulate Guns",NA,"Colorado Gun Control Proposals Face Fight",NA
"88","https://www.nytimes.com/2013/02/14/us/to-lower-suicide-rates-new-focus-turns-to-guns.html","Despite the attention on mass shootings and assault weapons, far more Americans die by turning firearms on themselves....","Despite the attention on mass shootings and assault weapons, far more Americans die by turning firearms on themselves.","Gun debate's focus on mass shootings and assault weapons ignores the fact that far more Americans die by turning firearms on themselves; Centers for Disease Control and Prevention figures show that nearly 20,000 of the 30,000 deaths from guns in the United States in 2010 were suicides.","2013-02-14T00:00:00Z","article","News","511d1e6100315214fbb8b869",1556,"To Reduce Suicide Rates, New Focus Turns to Guns",NA,NA,NA,"With Guns, Killer and Victim Are Usually Same",NA,"To Lower Suicide Rates, New Focus Turns to Guns",NA
"89","https://www.nytimes.com/slideshow/2013/02/17/us/20130217-COLORADO.html","Lawmakers moved closer to passing a package of new restrictions, in a state that has lived in the shadows of two mass shootings....","Lawmakers moved closer to passing a package of new restrictions, in a state that has lived in the shadows of two mass shootings.",NA,"2013-02-17T00:00:00Z","multimedia","Slideshow","511fe67ccf28d009de000310",23,"In Colorado, a Step on Gun Regulation",NA,NA,NA,NA,NA,NA,NA
"90","https://www.nytimes.com/2013/02/17/us/gun-control-laws-clear-initial-hurdle-in-colorado.html","A state with deep conservative and independent streaks has also been the site of two of the nation’s most notorious mass shootings, one in 1999 and one last summer....","A state with deep conservative and independent streaks has also been the site of two of the nation’s most notorious mass shootings, one in 1999 and one last summer.","Colorado's House of Representatives gives initial approval to legislation requiring background checks on private gun sales and placing limits on ammunition magazines; measures are being watched nationally by advocates on both sides of issue; state has lived under shadow of two of nation's worst mass shootings.","2013-02-17T00:00:00Z","article","News","511fc5ddcf28d009de0002d1",682,"Stronger Gun-Control Measures Clear First Votes in the Colorado House",NA,NA,NA,"Stronger Gun-Control Measures Clear First Votes in the Colorado House",NA,"Gun Control Laws Clear Initial Hurdle in Colorado",NA
"91","https://www.nytimes.com/2013/02/19/us/politics/lawmakers-look-at-ban-on-high-capacity-gun-magazines.html","Lawmakers in both parties view an assault weapons ban as politically toxic, but many seem more amenable to restricting the kinds of high-capacity devices used in recent rampages....","Lawmakers in both parties view an assault weapons ban as politically toxic, but many seem more amenable to restricting the kinds of high-capacity devices used in recent rampages.","Lawmakers in both parties, who view a proposed ban on assault weapons as politically toxic, seem increasingly open to a ban on high-capacity magazines; constitutional lawyers, including many conservatives, generally believe that limiting magazine size falls well within the boundaries of Supreme Court decisions on gun rights, and evidence suggests that a ban on large magazines would have reduced the number of fatalities in mass shootings.","2013-02-19T00:00:00Z","article","News","5122999ecf28d009de00096f",1179,"Pro-Gun Lawmakers Are Open to Limits on Size of Magazines",NA,NA,NA,"Pro-Gun Voices in Congress Are Open to Bullet Capacity Limits",NA,"Lawmakers Look at Ban on High Capacity Gun Magazines",NA
"92","https://www.nytimes.com/2013/03/04/opinion/newtown-conn-gets-the-gun-news-from-washington.html","Hope is fading fast for a ban on the type of bullet-spraying assault rifle that took the lives of 20 children at the Sandy Hook Elementary School in Newtown, Conn....","Hope is fading fast for a ban on the type of bullet-spraying assault rifle that took the lives of 20 children at the Sandy Hook Elementary School in Newtown, Conn.","Francis X Clines Editorial Observer documents way in which Newtown, Conn, is still reeling from mass shooting at Sandy Hook Elementary School, even as hopes for new gun control legislation fade.","2013-03-04T00:00:00Z","article","Editorial","5134220bcf28d009de003394",622,"Main Street Gets the Gun News From Washington","Editorial Observer",NA,"Editorial Observer","Main Street Gets the Gun News From Washington",NA,"Newtown, Conn., Gets the Gun News From Washington",NA
"93","https://www.nytimes.com/2013/03/09/us/colorado-state-senate-takes-up-gun-restrictions.html","The Colorado Senate began a marathon session on a range of new firearms restrictions in a state haunted by two mass shootings....","The Colorado Senate began a marathon session on a range of new firearms restrictions in a state haunted by two mass shootings.","Colorado’s State Senate, after months of emotional debate, begins marathon session on  range of new firearms restrictions in a state haunted by two mass shootings; most significant bills up for debate have cleared Democrat-controlled Colorado House and are supported by Gov John W Hickenlooper, but margins are thin in State Senate, where debate over limiting size of ammunition magazines looms as one of most divisive issues.","2013-03-09T00:00:00Z","article","News","513ab3a7cf28d04ae0000898",474,"Colorado Takes Up Gun Limits in Senate",NA,NA,NA,"Colorado Takes Up Gun Limits In Senate",NA,"Colorado State Senate Takes Up Gun Restrictions",NA
"94","https://www.nytimes.com/2013/03/10/sunday-review/suicide-with-no-warning.html","Studies show that lax gun laws contribute to the suicide rate....","Studies show that lax gun laws contribute to the suicide rate.","News analysis; support for stricter gun laws is growing, impelled by year of grisly mass murders, but studies have shown that more than 60 percent of gun-related deaths in United States are suicides; laws designed to reduce number of suicides committed using guns would require different approach than laws intended to curb mass shootings.","2013-03-10T00:00:00Z","article","An Analysis; News Analysis","513a5d13cf28d04ae000078b",1032,"Suicide, With No Warning","News Analysis",NA,"News Analysis","Suicide, With No Warning",NA,"Suicide, With No Warning",NA
"95","https://www.nytimes.com/2013/03/13/us/judge-enters-not-guilty-plea-for-james-e-holmes.html","The judge in the case of James E. Holmes, who is charged with killing 12 people in a mass shooting in Colorado, denied requests by defense lawyers for more time....","The judge in the case of James E. Holmes, who is charged with killing 12 people in a mass shooting in Colorado, denied requests by defense lawyers for more time.","Colorado Judge William B Sylvester, frustrated with defense's repeated requests for more time, enters not guilty plea for James E Holmes, student charged with killing 12 people and wounding many more during mass shooting at Aurora movie theater.","2013-03-13T00:00:00Z","article","News","513f6369cf28d07c9f000073",308,"Not Guilty Plea Is Entered in Colorado Mass Shooting",NA,NA,NA,"Not Guilty Plea Is Entered In Colorado Mass Shooting",NA,"Judge Enters Not Guilty Plea for James E. Holmes",NA
"96","https://www.nytimes.com/2013/03/29/nyregion/search-warrants-reveal-items-seized-at-adam-lanzas-home.html","The search of the home where Adam Lanza plotted one of the nation’s deadliest mass shootings turned up rifles, knives, samurai swords and seven journals....","The search of the home where Adam Lanza plotted one of the nation’s deadliest mass shootings turned up rifles, knives, samurai swords and seven journals.","Search of Newtown, Conn, home where Adam Lanza plotted Sandy Hook Elementary School  shootings turns up rifles, hundreds of rounds of ammunition, knives, samurai swords and seven journals; chilling inventory, combined with interviews with police and people who crossed paths with Lanza family, afford fuller picture of the dark corners of Lanza's mind.","2013-03-29T00:00:00Z","article","News","515451ddfdc59278db0003aa",2000,"Newtown Killer’s Obsessions, in Chilling Detail",NA,NA,NA,"Newtown Killer’s Obsessions, in Chilling Detail",NA,"Obsessions of Adam Lanza, Newtown Killer, in Detail",NA
"97","https://www.nytimes.com/2013/04/05/us/aurora-suspect-was-threat-psychiatrist-said.html","A month before a mass shooting in a Colorado movie theater last summer, his psychiatrist reported that the man now charged had been having homicidal thoughts....","A month before a mass shooting in a Colorado movie theater last summer, his psychiatrist reported that the man now charged had been having homicidal thoughts.","Documents reveal that Dr Lynne Fenton, psychiatrist treating James E Holmes in month before he allegedly carried out mass shooting in Aurora, Colo,  had reported that Holmes had homicidal thoughts and was harassing her in e-mails and text messages.","2013-04-05T00:00:00Z","article","News","515e4938cf28d0219d0058be",270,"Psychiatrist Reported Suspect in Theater Shooting as Threat",NA,NA,NA,"Psychiatrist Reported Suspect In Theater Shooting as Threat",NA,"Aurora Suspect Was Threat, Psychiatrist Said",NA
"98","https://thecaucus.blogs.nytimes.com/2013/04/07/white-house-pressures-g-o-p-on-gun-control/","The White House says a threatened filibuster by Republicans on gun control was an affront to the families of the victims in the mass shooting in Newtown, Conn....",NA,"The White House says a threatened filibuster by Republicans on gun control was an affront to the families of the victims in the mass shooting in Newtown, Conn.","2013-04-07T13:48:12Z","blogpost","Blog","5161b2edcf28d0219d006189",703,"White House Pressures G.O.P. on Gun Control","The Caucus",NA,NA,NA,NA,NA,NA
"99","https://www.nytimes.com/2013/04/12/us/oregon-man-held-in-harassment-of-victims-kin.html","A Portland man has been accused of harassing at least a dozen families of victims of the mass shooting in Aurora, Colo....","A Portland man has been accused of harassing at least a dozen families of victims of the mass shooting in Aurora, Colo.",NA,"2013-04-12T00:00:00Z","article","Brief","516781b6cf28d0219d00747a",128,"Oregon: Man Held in Harassment of Victims’ Kin",NA,NA,"National Briefing | Northwest","Oregon: Man Held In Harassment of Victims&#8217; Kin ",NA,NA,NA
"100","https://www.nytimes.com/2013/04/12/us/politics/perils-for-swing-state-democrats-on-gun-control.html","For years, members of Congress from states like West Virginia and North Dakota have sought to avoid the issue, but many now say recent shootings have changed the politics of guns....","For years, members of Congress from states like West Virginia and North Dakota have sought to avoid the issue, but many now say recent shootings have changed the politics of guns.","Gun control is issue that some Congressional Democrats from swing states like North Dakota and West Virginia have sought to avoid for years, but many Democrats now say rash of mass shootings has changed politics of guns; swing-state senators up for re-election in 2014 face tough races, and equally tough choices on issue now.","2013-04-12T00:00:00Z","article","News","5166b365cf28d0219d0071a9",1254,"For Swing-State Democrats, Political Liability on Gun Control Issue",NA,NA,NA,"For Swing-State Democrats, Political Liability on Gun Control Issue",NA,"Perils for Swing-State Democrats on Gun Control",NA
"101","https://www.nytimes.com/slideshow/2013/04/17/us/politics/20130418_GUNS.html","The Senate on Wednesday defeated several measures to expand gun control that were supported by families of the victims of the mass shooting in Newtown, Conn....","The Senate on Wednesday defeated several measures to expand gun control that were supported by families of the victims of the mass shooting in Newtown, Conn.",NA,"2013-04-17T00:00:00Z","multimedia","Slideshow","516f6745cf28d02a610013e2",26,"Senate Blocks Gun Control Legislation",NA,NA,NA,NA,NA,NA,NA
"102","https://www.nytimes.com/2013/06/01/opinion/the-gun-rampage-next-time.html","Politicians should be as responsible in the face of tragedy as a new group studying emergency responses to mass shootings....","Politicians should be as responsible in the face of tragedy as a new group studying emergency responses to mass shootings.","Editorial praises Hartford Consensus, medical study group formed in wake of Newton, Conn, gun massacre that seeks to improve emergency care following similar tragedies; urges American politicians, including those in Connecticut, to emulate group's sense of responsibility and stop evading pressing need for increased gun safety.","2013-06-01T00:00:00Z","article","Editorial","51a94af640e9ec65d203aa36",397,"The Gun Rampage Next Time","Editorial",NA,"Editorial","The Gun Rampage Next Time",NA,"The Gun Rampage Next Time",NA
"103","https://www.nytimes.com/2013/06/12/us/nidal-malik-hasan-wants-more-help-from-his-lawyers.html","Nidal Malik Hasan, the defendant in a 2009 mass shooting, is representing himself, having dismissed his lawyers, yet he has sought their legal advice, causing conflict....","Nidal Malik Hasan, the defendant in a 2009 mass shooting, is representing himself, having dismissed his lawyers, yet he has sought their legal advice, causing conflict.","Claim by Maj Nidal Malik Hasan that he carried out shooting rampage at Fort Hood in 2009 to protect Taliban leaders has outraged soldiers and military law experts, but it also creates problems for his legal defense team.","2013-06-12T00:00:00Z","article","News","51b8865b7e0d9c0839d2725e",771,"Lawyers Torn Over Suspect in Rampage at Fort Hood",NA,NA,NA,"Lawyers Torn Over Suspect In Rampage At Fort Hood",NA,"Nidal Malik Hasan Wants More Help From His Lawyers",NA
"104","https://www.nytimes.com/2013/06/13/us/politics/white-house-makes-moves-to-bolster-gun-safety.html","The package is intended to add to the nation’s database used for background checks and make it harder for criminals and people with mental illness to get guns....","The package is intended to add to the nation’s database used for background checks and make it harder for criminals and people with mental illness to get guns.","White House is quietly moving forward on executive package of gun safety measures, six months after mass shooting in Newtown, Conn; package is intended to bolster nation's database used for background checks and make it harder for criminals and people with mental illnesses to get guns.","2013-06-13T00:00:00Z","article","News","51b92f067e0d9c0839d281dd",995,"White House Makes Moves to Bolster Gun Safety",NA,NA,NA,"White House Makes Moves To Promote Gun Safety",NA,NA,NA
"105","https://www.nytimes.com/2013/06/24/business/media/hollywoods-passion-for-guns-remains-undimmed.html","After episodes of mass shootings, Hollywood has offered to alert parents to the presence of violence in films. But the guns, on blazing display in this summer’s movie fare, are staying....","After episodes of mass shootings, Hollywood has offered to alert parents to the presence of violence in films. But the guns, on blazing display in this summer’s movie fare, are staying.","Media Decoder blog; Hollywood continues its love affair with guns as blockbuster season unfolds, with every major studio celebrating firearms in its films and marketing arsenal; industry has offered to alert parents to presence of violence in films following episodes of mass shootings, but continues to resist change at movies.","2013-06-24T00:00:00Z","article","News","51c772f37e0d9c0839d2b28b",366,"Hollywood’s Passion for Guns Remains Undimmed","Media Decoder",NA,"Media Decoder","Hollywood’s Passion for Guns Remains Undimmed",NA,NA,NA
"106","https://www.nytimes.com/2013/09/17/us/shooting-reported-at-washington-navy-yard.html","A former Navy reservist killed at least 12 people on Monday in a mass shooting at a naval office building in Washington, and then was killed by the police, officials said....","A former Navy reservist killed at least 12 people on Monday in a mass shooting at a naval office building in Washington, and then was killed by the police, officials said.","Former Navy reservist Aaron Alexis kills at least 12 people in mass shooting at Washington Navy Yard; incident leads authorities to lock down part of nation’s capital, even after gunman is killed, in hunt for two other armed men spotted by video cameras; authorities later say they believe shooting at the secure military facility was the act of lone gunman Alexis, who was working for military contractor.","2013-09-17T00:00:00Z","article","News","523706f238f0d81989738958",1292,"Gunman and 12 Victims Killed in Shooting at D.C. Navy Yard",NA,NA,NA,"12 Shot To Death By Lone Gunman At A Naval Base",NA,NA,NA
"107","https://parenting.blogs.nytimes.com/2013/09/18/calming-a-childs-fears-after-another-mass-shooting/","There have been 20 mass shootings since my son turned 4, and in one way or another, he seems to have become aware of all of them. Yesterday, as I shopped, he cowered in the back of the store....",NA,"There have been 20 mass shootings since my son turned 4, and in one way or another, he seems to have become aware of all of them. Yesterday, as I shopped, he cowered in the back of the store.","2013-09-18T18:31:35Z","blogpost","Blog","523a2b0738f0d81989739a3a",567,"Calming a Child's Fears After Another Mass Shooting ","Motherlode",NA,NA,NA,NA,NA,NA
